event_id,name,epoch,pred_sigma_min,T0,P,duration_hours,mag_V,depth_mmag,current_oc_min,min_telescope_inches,ra,dec,n_obs_recent,exoclock_priority,recent_activity_flag,events_per_month,network_needed,campaign_flag,ttv_flag,snr_proxy,time_since_last_obs_days,last_obs_jd,Tmid_utc,obs_frac,obs_max_alt,obs_min_alt,obs_mean_airmass,obs_visible,obs_peak_time_jd,ttv_amplitude_min,ttv_signal_strength,ttv_significance_class,instrument_difficulty,instrument_difficulty_norm,aperture_exoclock,required_aperture,aperture_ratio,instrument_flag,instrument_feasible,aperture_consistency,instrument_penalty,science_priority_numeric,science_recency_score,campaign_intensity,campaign_intensity_norm,S1,S2,S3,S4,S5,S6,base_score,final_score,priority_group,obs_frac_pct,final_score_pct,obs_interpretation,ephemeris_interpretation,score_interpretation,science_interpretation,synergy_explanation,score_breakdown,summary_text,flag_labels
HD93963Ac_571,HD93963Ac,571,3.992822859769936,2459168.96823,3.6451455,2.27,9.18,0.94,0.0,40.91,162.77714,25.64116361111111,0,high,False,8.2301241473077,False,False,0,7.37,2053.067622212693,2459168.96823,2026-07-28 20:17:32.044,0.0,53.34815492025397,3.1345707499689675,3.4608027728658732,0,2461250.262176435,0.0,0.0,none,2,0.3333333333333333,40.91,12.851498690180296,0.5354791120908456,OK,True,0.31414076485407716,1.0,4,1.0,3.96903724419231,0.4669455581402718,1,1,2,1,5.0,3,1.95,1.95,0,0.41838842975206614,0.3915289256198347,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 1.95, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
TOI-942c_220,TOI-942c,220,13.792584303167594,2459015.8088,10.156325,4.53,11.963,3.71,0.0,16.52,76.64954624999999,-20.245595277777777,0,high,False,2.9538243409894815,True,False,0,10.83,2206.2270526587963,2459015.8088,2026-07-28 16:47:16.737,0.0,3.1354599985441154,-47.83244997252242,55.381004207421014,0,2461250.1161659374,0.0,0.0,none,2,0.3333333333333333,16.52,16.49660500920038,0.6873585420500158,OK,True,0.9985838383293208,1.0,4,1.0,4.386147302296845,0.5160173296819818,1,1,2,1,5.0,3,1.95,1.95,0,0.41838842975206614,0.3915289256198347,limited visibility,moderate ephemeris uncertainty,lower priority target,high ExoClock priority; no observations in the last year,multi-site coordination required; partial visibility,"{'priority': 'lower priority target', 'score': 1.95, 'visibility': 'limited visibility', 'ephemeris': 'moderate ephemeris uncertainty', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",lower priority target. moderate ephemeris uncertainty. limited visibility. high ExoClock priority; no observations in the last year. requires multi-site coordination.,🌍 Network
TOI-3819b_450,TOI-3819b,450,3.06652386913901,2459791.48793,3.2443088,2.78,12.516,6.35,0.35,13.43,121.86328708333335,29.388742222222223,9,low,True,9.246961941477334,False,False,0,8.45,1430.5479228687473,2459791.48793,2026-07-29 22:13:34.113,0.0,-3.2634280387767687,-31.8534996912017,,0,2461251.3427559375,0.35,0.017499999999999998,none,3,0.5,13.43,20.764494890738565,0.8651872871141069,OK,True,1.546127691045314,1.0,2,0.1,4.2740885824432,0.5028339508756706,2,1,3,1,2.1,3,1.9149999999999998,1.9149999999999998,0,0.41838842975206614,0.384297520661157,limited visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 9 observations in the last year (well monitored),partial visibility,"{'priority': 'lower priority target', 'score': 1.9149999999999998, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 9 observations in the last year (well monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 9 observations in the last year (well monitored).,—
HD15906c_177,HD15906c,177,13.812266220196765,2457430.8296,21.583298,2.17,9.76,1.06,0.0,38.9,38.272009999999995,-10.351780833333333,0,high,False,1.3899636654231435,False,False,0,7.63,3791.206252206117,2457430.8296,2026-07-29 13:44:27.911,0.0,13.772892137736013,-37.995766666640066,23.62169174094199,0,2461250.9892119328,0.0,0.0,none,2,0.3333333333333333,38.9,16.167684741010014,0.6736535308754172,OK,True,0.4156217157071983,1.0,4,1.0,1.916989099626943,0.22552812936787564,1,1,2,1,5.0,2,1.8499999999999999,1.8499999999999999,0,0.41838842975206614,0.37913223140495866,limited visibility,moderate ephemeris uncertainty,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 1.8499999999999999, 'visibility': 'limited visibility', 'ephemeris': 'moderate ephemeris uncertainty', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. moderate ephemeris uncertainty. limited visibility. high ExoClock priority; no observations in the last year.,—
HD109833c_346,HD109833c,346,28.481703321648858,2456440.7567,13.900148,1.74,9.31,0.51,0.0,81.76,189.77667583333334,-74.57399111111111,0,high,False,2.158250401362633,False,False,0,3.5,4781.279152222909,2456440.7567,2026-07-28 16:58:14.068,0.0,-13.025763535370677,-15.623883031912978,,0,2461250.222385046,0.0,0.0,none,2,0.3333333333333333,81.76,21.157820070722774,0.8815758362801156,OK,True,0.25877959969083625,1.0,4,1.0,2.1474751204087896,0.25264413181279877,1,1,2,1,5.0,2,1.8499999999999999,1.8499999999999999,0,0.41838842975206614,0.37913223140495866,limited visibility,moderate ephemeris uncertainty,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 1.8499999999999999, 'visibility': 'limited visibility', 'ephemeris': 'moderate ephemeris uncertainty', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. moderate ephemeris uncertainty. limited visibility. high ExoClock priority; no observations in the last year.,—
TOI-1842b_186,TOI-1842b,186,6.280741875161294,2459469.47592,9.573935,4.29,9.81,3.38,-1.06,11.09,201.96275791666665,9.03067638888889,3,medium,True,3.133507800084291,True,False,0,26.44,1752.5599327567033,2459469.47592,2026-07-28 17:26:55.329,0.0,70.59344490435932,47.07666294954696,1.130714974493673,0,2461250.2561959373,1.06,0.053000000000000005,none,3,0.5,11.09,6.589366072489516,0.27455691968706314,OK,True,0.594171873082914,1.0,3,0.25,4.440052340025288,0.5223590988265044,1,1,3,1,3.25,3,1.8375,1.8375,0,0.41838842975206614,0.3760330578512397,limited visibility,well constrained ephemeris,lower priority target,medium ExoClock priority; 3 observations in the last year (moderately monitored),multi-site coordination required; partial visibility,"{'priority': 'lower priority target', 'score': 1.8375, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. medium ExoClock priority; 3 observations in the last year (moderately monitored). requires multi-site coordination.,🌍 Network
NGTS-13b_390,NGTS-13b,390,3.961014677276878,2459643.78617,4.1190828,5.28,12.744,5.71,-2.0,12.95,176.24034791666668,-38.13971138888889,1,medium,True,7.283174788329091,True,False,0,9.23,1578.2496825251728,2459643.78617,2026-07-28 17:27:49.933,0.0,23.409612557327236,11.306368033769601,3.024382159083138,0,2461250.185994595,2.0,0.1,none,2,0.3333333333333333,12.95,17.648004925488998,0.7353335385620415,OK,True,1.3627803031265635,1.0,3,0.5,5.684952436498728,0.6688179337057327,1,1,2,1,3.5,4,1.8250000000000002,1.8250000000000002,0,0.41838842975206614,0.36983471074380164,limited visibility,well constrained ephemeris,lower priority target,medium ExoClock priority; 1 observations in the last year,multi-site coordination required; partial visibility,"{'priority': 'lower priority target', 'score': 1.8250000000000002, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 1 observations in the last year', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. medium ExoClock priority; 1 observations in the last year. requires multi-site coordination.,🌍 Network
HD108236d_167,HD108236d,167,9.454569893887685,2458883.20397,14.17591,3.85,9.24,1.01,0.0,34.44,186.57454833333333,-51.362837222222225,0,high,False,2.1162662573337445,True,False,0,10.03,2338.831882216502,2458883.20397,2026-07-29 01:55:24.033,0.0,-29.061705682994166,-63.05609552240066,,0,2461250.4968059375,0.0,0.0,none,1,0.16666666666666666,34.44,9.786774462260036,0.40778226926083483,OK,True,0.28416882875319505,1.0,4,1.0,4.134879877200124,0.48645645614119104,1,1,1,1,5.0,3,1.8,1.8,0,0.41838842975206614,0.3646694214876033,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,multi-site coordination required; partial visibility,"{'priority': 'lower priority target', 'score': 1.8, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year. requires multi-site coordination.,🌍 Network
HD108236e_116,HD108236e,116,12.406806014507277,2458978.36999,19.590239,4.02,9.24,1.34,0.0,25.77,186.57454833333333,-51.362837222222225,0,high,False,1.5313748852170717,True,False,0,13.6,2243.665862219874,2458978.36999,2026-07-29 08:05:09.306,0.0,-31.208219439000764,-64.28118221754504,,0,2461250.918857708,0.0,0.0,none,1,0.16666666666666666,25.77,8.315056527128,0.34646068863033336,OK,True,0.32266420361381454,1.0,4,1.0,3.9594124655651215,0.4658132312429555,1,1,1,1,5.0,3,1.8,1.8,0,0.41838842975206614,0.3646694214876033,limited visibility,moderate ephemeris uncertainty,lower priority target,high ExoClock priority; no observations in the last year,multi-site coordination required; partial visibility,"{'priority': 'lower priority target', 'score': 1.8, 'visibility': 'limited visibility', 'ephemeris': 'moderate ephemeris uncertainty', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",lower priority target. moderate ephemeris uncertainty. limited visibility. high ExoClock priority; no observations in the last year. requires multi-site coordination.,🌍 Network
TOI-4010d_154,TOI-4010d,154,6.8068603511456445,2458985.985,14.70886,3.15,12.413,5.85,2.88,12.79,20.214410833333332,66.07228916666666,3,medium,True,2.0395870244192955,True,False,0,10.77,2236.0508528803475,2458985.985,2026-07-29 15:34:02.433,0.0,16.968193485272742,4.651210256349977,7.225630816963031,0,2461251.0653059375,2.88,0.144,none,2,0.3333333333333333,12.79,19.381947897205,0.8075811623835416,OK,True,1.5153985846133697,1.0,3,0.25,4.111876107325789,0.48375013027362224,1,1,2,1,3.25,3,1.6875,1.6875,0,0.41838842975206614,0.35537190082644626,limited visibility,well constrained ephemeris,lower priority target,medium ExoClock priority; 3 observations in the last year (moderately monitored),multi-site coordination required; partial visibility,"{'priority': 'lower priority target', 'score': 1.6875, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. medium ExoClock priority; 3 observations in the last year (moderately monitored). requires multi-site coordination.,🌍 Network
TOI-2567b_250,TOI-2567b,250,4.71357556001748,2459755.7746,5.983961,5.45,12.407,4.67,-3.23,15.01,288.4658504166667,66.34789833333333,2,medium,True,5.01340165819931,True,False,0,9.72,1466.261252833996,2459755.7746,2026-07-30 06:20:13.857,0.16666666666666666,34.55066680670351,12.682204752102114,2.772325215425531,1,2461251.6807159376,3.23,0.1615,none,1,0.16666666666666666,15.01,16.44651707539812,0.685271544808255,OK,True,1.0957040023583025,1.0,3,0.3333333333333333,5.004020497459793,0.5887082938187992,1,1,1,1,3.3333333333333335,3,1.55,1.55,0,0.8760330578512396,0.3347107438016529,excellent visibility,well constrained ephemeris,lower priority target,medium ExoClock priority; 2 observations in the last year,multi-site coordination required; partial visibility,"{'priority': 'lower priority target', 'score': 1.55, 'visibility': 'excellent visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 2 observations in the last year', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",lower priority target. well constrained ephemeris. excellent visibility. medium ExoClock priority; 2 observations in the last year. requires multi-site coordination.,🌍 Network
TOI-3976Ab_339,TOI-3976Ab,339,7.888870955567366,2459011.15791,6.607662,4.52,12.318,6.96,4.18,10.88,224.35612749999999,44.27427861111111,3,low,True,4.540183804801154,True,False,0,12.76,2210.8779428740963,2459011.15791,2026-07-29 15:42:31.156,0.0,62.24198521889611,20.469079007003604,1.660116051744938,0,2461251.236471713,4.18,0.209,none,2,0.3333333333333333,10.88,14.198968459650972,0.5916236858187905,OK,True,1.305052248129685,1.0,2,0.25,4.8620551414403455,0.572006487228276,1,1,2,1,2.25,3,1.5375,1.5375,0,0.41838842975206614,0.33264462809917356,limited visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),multi-site coordination required; partial visibility,"{'priority': 'lower priority target', 'score': 1.5375, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 3 observations in the last year (moderately monitored). requires multi-site coordination.,🌍 Network
HD260655b_509,HD260655b,509,1.2147723925475298,2459841.32752,2.7694913,1.13,9.593,0.78,0.0,58.52,99.29499500000001,17.564814722222224,0,high,False,10.832314223193263,False,False,0,5.69,1380.7083322419785,2459841.32752,2026-07-29 11:56:49.139,0.0,79.24197770098637,52.02371606447455,1.0764221459782077,0,2461250.970013183,0.0,0.0,none,2,0.3333333333333333,58.52,24.184889564471447,1.007703731852977,Marginal,True,0.41327562482008623,0.9847106240076949,4,1.0,4.5,0.5294117647058824,4,1,2,1,5.0,3,2.7,2.6587186848207764,1,0.41838842975206614,0.6074380165289256,limited visibility,well constrained ephemeris,high priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'high priority target', 'score': 2.6587186848207764, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",high priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
HATS-18b_3161,HATS-18b,3161,0.3492163574111852,2458602.213805,0.837843826,1.94,14.067,28.41,0.26,9.94,173.95740458333336,-29.156043055555553,5,low,True,35.806195700247365,False,False,0,11.7,2619.822047112044,2458602.213805,2026-07-29 03:17:46.025,0.0,-51.12146880725165,-88.9951613752769,,0,2461250.554004919,0.26,0.013000000000000001,none,2,0.3333333333333333,9.94,24.004582111465844,1.000190921311077,Marginal,True,2.4149478985378114,0.9996182302704621,2,0.16666666666666666,4.5,0.5294117647058824,5,1,2,1,2.1666666666666665,3,2.5249999999999995,2.5240360314329164,1,0.41838842975206614,0.5444214876033058,limited visibility,well constrained ephemeris,moderate priority target,low ExoClock priority; 5 observations in the last year (moderately monitored),partial visibility,"{'priority': 'moderate priority target', 'score': 2.5240360314329164, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 5 observations in the last year (moderately monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",moderate priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 5 observations in the last year (moderately monitored).,—
HATS-18b_3162,HATS-18b,3162,0.349319140845435,2458602.213805,0.837843826,1.94,14.067,28.41,0.26,9.94,173.95740458333336,-29.156043055555553,5,low,True,35.806195700247365,False,False,0,11.7,2619.822047114838,2458602.213805,2026-07-29 23:24:15.732,0.0,-4.018385927556095,-52.93857627742275,,0,2461251.39184875,0.26,0.013000000000000001,none,2,0.3333333333333333,9.94,24.004582111465844,1.000190921311077,Marginal,True,2.4149478985378114,0.9996182302704621,2,0.16666666666666666,4.5,0.5294117647058824,5,1,2,1,2.1666666666666665,3,2.5249999999999995,2.5240360314329164,1,0.41838842975206614,0.5444214876033058,limited visibility,well constrained ephemeris,moderate priority target,low ExoClock priority; 5 observations in the last year (moderately monitored),partial visibility,"{'priority': 'moderate priority target', 'score': 2.5240360314329164, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 5 observations in the last year (moderately monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",moderate priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 5 observations in the last year (moderately monitored).,—
HATS-50b_856,HATS-50b,856,1.8927991030260352,2457973.29953,3.8296901,3.08,14.07,13.66,10.25,9.99,300.42804083333334,-26.07758111111111,2,alert,True,7.833532013465006,True,True,1,7.17,3248.736322155688,2457973.29953,2026-07-30 00:19:22.501,0.0,35.69714437011239,26.171241245054674,1.845631547017997,0,2461251.5273437616,10.25,0.5125,moderate,1,0.16666666666666666,9.99,27.51249165121451,1.1463538188006046,Marginal,True,2.754003168289741,0.7462402814063434,5,0.3333333333333333,7.850059604039502,0.9235364240046473,3,4,1,1,5.0,5,3.0999999999999996,2.3133448723596644,1,0.41838842975206614,0.4793388429752066,limited visibility,well constrained ephemeris,moderate priority target,ExoClock alert target; 2 observations in the last year,multi-site coordination required; active campaign target; partial visibility,"{'priority': 'moderate priority target', 'score': 2.3133448723596644, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'ExoClock alert target; 2 observations in the last year', 'coordination': 'multi-site coordination required; active campaign target; partial visibility', 'network': True, 'campaign': True}",moderate priority target. well constrained ephemeris. limited visibility. TTV signal moderate. ExoClock alert target; 2 observations in the last year. part of an active campaign. requires multi-site coordination.,"📡 Campaign, 🌍 Network"
TOI-564b_1172,TOI-564b,1172,1.3402696000112162,2459315.70642,1.65114323,1.03,11.308,3.51,8.5,19.35,130.29516458333333,-16.036279722222226,2,medium,True,18.169229328457472,False,False,0,6.8,1906.3294326253235,2459315.70642,2026-07-29 08:17:29.889,0.0,27.0233673881299,-21.22605384038699,11.390437693627195,0,2461250.927429271,8.5,0.425,weak,3,0.5,19.35,26.306220805235185,1.096092533551466,Marginal,True,1.3594946152576322,0.82515414547294,3,0.3333333333333333,4.5,0.5294117647058824,3,2,3,1,3.3333333333333335,3,2.55,2.1041430709559967,1,0.41838842975206614,0.42355371900826444,limited visibility,well constrained ephemeris,moderate priority target,medium ExoClock priority; 2 observations in the last year,partial visibility,"{'priority': 'moderate priority target', 'score': 2.1041430709559967, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 2 observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",moderate priority target. well constrained ephemeris. limited visibility. TTV signal weak. medium ExoClock priority; 2 observations in the last year.,—
TOI-169b_767,TOI-169b,767,1.412915319959562,2459520.57167,2.2554415,1.71,12.355,6.3,-0.56,13.29,16.778346666666668,-75.19887777777778,5,low,True,13.301165204240501,False,False,0,7.69,1701.4641825538129,2459520.57167,2026-07-28 23:52:04.780,0.0,-19.985635352537358,-34.59220477316078,,0,2461250.576444213,0.56,0.028000000000000004,none,3,0.5,13.29,24.68097441209617,1.0283739338373403,Marginal,True,1.8571086841306375,0.9448322620924967,2,0.16666666666666666,4.5,0.5294117647058824,3,1,3,1,2.1666666666666665,3,2.175,2.05501017005118,1,0.41838842975206614,0.40702479338842973,limited visibility,well constrained ephemeris,moderate priority target,low ExoClock priority; 5 observations in the last year (moderately monitored),partial visibility,"{'priority': 'moderate priority target', 'score': 2.05501017005118, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 5 observations in the last year (moderately monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",moderate priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 5 observations in the last year (moderately monitored).,—
TOI-2641b_338,TOI-2641b,338,5.470469596514747,2459600.66711,4.880969,1.68,11.69,3.64,0.0,19.2,171.13056291666666,-42.7320975,0,high,False,6.14632053594276,False,False,0,6.61,1621.3687428403646,2459600.66711,2026-07-28 22:24:43.021,0.0,-2.7162505403765866,-43.41178514507495,,0,2461250.3504979284,0.0,0.0,none,3,0.5,19.2,24.11711193090621,1.0048796637877586,Marginal,True,1.2560995797346983,0.9902881401187508,4,1.0,3.343896160782828,0.39339954832739155,1,1,3,1,5.0,2,1.9999999999999998,1.9805762802375013,1,0.41838842975206614,0.3987603305785124,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 1.9805762802375013, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
K2-266d_177,K2-266d,177,9.419408083313277,2458650.3445,14.698181,3.37,11.808,2.01,0.0,27.5,157.9354404166667,0.9375744444444445,0,high,False,2.041068891449901,True,False,0,6.47,2571.6913523352705,2458650.3445,2026-07-30 10:07:18.013,0.0,38.74472477742675,-12.752249084707822,163.3360811169594,0,2461252.003680706,0.0,0.0,none,2,0.3333333333333333,27.5,24.194555770060784,1.0081064904191994,Marginal,True,0.8798020280022103,0.9839177421124038,4,1.0,4.11232066743497,0.48380243146293767,1,1,2,1,5.0,3,1.95,1.9186395971191874,1,0.41838842975206614,0.38636363636363635,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,multi-site coordination required; partial visibility,"{'priority': 'lower priority target', 'score': 1.9186395971191874, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year. requires multi-site coordination.,🌍 Network
TOI-1136b_615,TOI-1136b,615,213.34172250170306,2458684.2689,4.17278,2.08,9.53,0.37,0.0,111.36,192.18488583333334,64.8553186111111,0,high,False,7.18945163655884,False,False,0,2.41,2537.7669526659884,2458684.2689,2026-07-29 00:40:01.857,0.43333333333333335,30.60133496760936,8.754157638010863,3.5212941620299762,1,2461250.4444659376,0.0,0.0,none,2,0.3333333333333333,111.36,25.141900434015792,1.047579184750658,Marginal,True,0.2257713760238487,0.9092289289334329,4,1.0,3.656835490967652,0.4302159401138414,1,1,2,2,5.0,3,2.1,1.9093807507602092,1,0.9266528925619835,0.3822314049586777,excellent visibility,high ephemeris uncertainty,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 1.9093807507602092, 'visibility': 'excellent visibility', 'ephemeris': 'high ephemeris uncertainty', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. high ephemeris uncertainty. excellent visibility. high ExoClock priority; no observations in the last year.,—
Kepler-17b_3730,Kepler-17b,3730,0.2751547723253942,2455708.649046,1.485710988,2.29,14.307,22.48,0.17,9.79,298.3952679166667,47.815013611111105,21,low,True,20.19235251156398,False,False,0,8.49,5513.386806420051,2455708.649046,2026-07-28 20:24:19.916,0.23333333333333334,57.922339854829616,18.969592220507504,1.7672090736999229,1,2461250.4321749536,0.17,0.0085,none,2,0.3333333333333333,9.79,27.740528901090077,1.1558553708787531,Marginal,True,2.833557599702766,0.732193290544227,2,0.045454545454545456,4.5,0.5294117647058824,5,1,2,1,2.0454545454545454,3,2.506818181818182,1.835475453341551,1,0.887396694214876,0.37293388429752067,excellent visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 21 observations in the last year (well monitored),partial visibility,"{'priority': 'lower priority target', 'score': 1.835475453341551, 'visibility': 'excellent visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 21 observations in the last year (well monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. excellent visibility. low ExoClock priority; 21 observations in the last year (well monitored).,—
Kepler-17b_3731,Kepler-17b,3731,0.2752278858355822,2455708.649046,1.485710988,2.29,14.307,22.48,0.17,9.79,298.3952679166667,47.815013611111105,21,low,True,20.19235251156398,False,False,0,8.49,5513.386806422379,2455708.649046,2026-07-30 08:03:45.345,0.0,24.588575143901714,-7.027570484598908,18.977230307027902,0,2461251.7526081596,0.17,0.0085,none,2,0.3333333333333333,9.79,27.740528901090077,1.1558553708787531,Marginal,True,2.833557599702766,0.732193290544227,2,0.045454545454545456,4.5,0.5294117647058824,5,1,2,1,2.0454545454545454,3,2.506818181818182,1.835475453341551,1,0.41838842975206614,0.37293388429752067,limited visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 21 observations in the last year (well monitored),partial visibility,"{'priority': 'lower priority target', 'score': 1.835475453341551, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 21 observations in the last year (well monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 21 observations in the last year (well monitored).,—
HATS-62b_1128,HATS-62b,1128,0.9621663998669752,2457554.6299,3.27688091,2.78,14.171,17.62,0.0,9.74,312.4493054166667,-24.30347111111111,3,low,True,9.155047383153146,False,False,0,9.24,3667.4059521756135,2457554.6299,2026-07-29 10:49:06.161,0.0,-27.931610604207272,-79.83117973090513,,0,2461250.867432419,0.0,0.0,none,2,0.3333333333333333,9.74,26.71193084523693,1.1129971185515388,Marginal,True,2.742498033391882,0.7977226988461138,2,0.25,4.246514214945944,0.4995899076406993,4,1,2,1,2.25,3,2.2874999999999996,1.824790673610485,1,0.41838842975206614,0.3677685950413223,limited visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),partial visibility,"{'priority': 'lower priority target', 'score': 1.824790673610485, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 3 observations in the last year (moderately monitored).,—
HATS-46b_521,HATS-46b,521,1.291021606115026,2458780.42735,4.7423716,2.42,13.63,14.03,-2.07,10.08,6.702473333333334,-56.316133611111105,5,low,True,6.32594881430211,False,False,0,8.42,2441.608502152376,2458780.42735,2026-07-29 16:51:06.008,0.0,-53.39160950873986,-62.13676647171088,,0,2461251.118819537,2.07,0.1035,none,2,0.3333333333333333,10.08,25.008872543297393,1.0420363559707246,Marginal,True,2.48103894278744,0.9193644048939346,2,0.16666666666666666,3.397784644290633,0.3997393699165451,3,1,2,1,2.1666666666666665,2,1.9249999999999998,1.769776479420824,1,0.41838842975206614,0.3615702479338843,limited visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 5 observations in the last year (moderately monitored),partial visibility,"{'priority': 'lower priority target', 'score': 1.769776479420824, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 5 observations in the last year (moderately monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 5 observations in the last year (moderately monitored).,—
